col0,col1,col2
174,173,3816
305,176,3816
2,252,3816
41,180,3816
287,181,3816
291,182,3816
93,184,3816
6,191,3817
16,208,3817
80,146,3817
184,213,3817
70,215,3817
65,216,3817
69,220,3818
81,146,3818
168,231,3818
253,237,3818
178,240,3818
215,245,3818
205,250,3819
182,3,3819
175,6,3819
235,8,3819
290,8,3819
289,8,3819
171,12,3820
72,14,3820
136,14,3820
304,15,3820
72,15,3820
247,15,3820
158,16,3820
154,16,3820
127,18,3820
231,24,3820
324,26,3820
325,27,3820
109,39,3820
303,28,3820
267,30,3820
258,32,3820
111,32,3820
256,34,3820
217,37,3820
106,38,3820
152,43,3821
48,44,3821
93,46,3821
154,47,3821
215,47,3821
144,47,3821
32,48,3821
160,54,3821
304,57,3821
200,59,3821
204,59,3821
103,59,3821
258,64,3821
262,64,3821
265,70,3822
130,71,3822
289,72,3822
53,76,3822
189,78,3822
106,83,3822
223,88,3822
7,93,3822
299,96,3822
221,103,3823
121,104,3823
191,104,3823
226,110,3823
198,112,3823
194,116,3823
204,120,3823
267,125,3823
48,130,3824
74,134,3824
83,146,3824
223,143,3824
46,144,3824
79,146,3824
122,147,3824
217,151,3824
227,153,3824
82,144,3824
213,158,3825
322,158,3825
163,158,3825
213,159,3825
173,160,3825
171,161,3825
328,184,3826
181,186,3826
275,189,3826
299,192,3826
104,196,3826
161,196,3826
67,219,3827
229,224,3827
154,227,3827
228,238,3827
36,243,3828
275,246,3828
79,144,3832
80,144,3835
82,145,3835
82,144,3835
83,145,3836
81,144,3837
82,145,3842
80,144,3843
81,144,3843
79,143,3843
82,144,3845
83,143,3845
81,145,3848
82,145,3849
313,3,3850
237,7,3850
209,8,3850
215,16,3850
264,16,3850
209,23,3851
242,27,3851
219,30,3851
223,32,3851
83,145,3851
199,36,3851
188,37,3851
127,47,3851
117,66,3852
237,70,3852
79,145,3852
242,78,3853
51,81,3853
254,104,3853
242,109,3854
160,116,3854
154,117,3854
166,118,3854
221,122,3854
119,140,3855
114,143,3855
104,144,3855
82,146,3855
79,151,3855
44,152,3855
316,152,3855
272,158,3855
101,162,3855
165,174,3856
104,179,3856
223,181,3856
222,181,3856
298,183,3856
135,187,3856
67,188,3856
252,192,3857
56,196,3857
223,196,3857
223,199,3857
76,200,3857
132,204,3857
311,207,3857
195,209,3857
47,214,3857
136,216,3857
168,217,3857
232,235,3858
176,246,3858
178,248,3859
271,259,3859
151,5,3859
200,224,3859
207,8,3859
331,12,3860
115,13,3860
160,14,3860
120,19,3860
187,22,3860
11,23,3860
81,143,3860
308,27,3860
288,28,3860
291,29,3860
136,30,3860
281,32,3860
218,32,3860
304,33,3860
246,34,3860
298,36,3860
242,37,3860
68,37,3860
242,38,3860
280,38,3860
322,39,3860
210,40,3860
328,41,3861
221,41,3861
83,145,3861
93,42,3861
30,45,3861
24,45,3861
113,46,3861
28,48,3861
86,48,3861
144,49,3861
250,51,3861
109,52,3861
147,54,3861
268,54,3861
47,55,3861
255,61,3861
338,61,3861
307,66,3861
129,67,3861
296,70,3862
273,70,3862
61,71,3862
112,72,3862
180,74,3862
103,76,3862
311,77,3862
116,78,3862
316,79,3862
97,79,3862
156,79,3862
201,79,3862
40,80,3862
38,82,3862
83,144,3862
205,87,3862
41,88,3862
94,88,3862
46,90,3862
251,93,3862
109,94,3862
152,95,3862
176,102,3863
246,102,3863
161,103,3863
270,105,3863
157,108,3863
127,109,3863
72,115,3863
52,116,3863
7,116,3863
305,118,3863
71,120,3863
204,80,3863
286,124,3863
91,127,3864
156,135,3864
172,136,3864
171,140,3864
83,146,3864
146,148,3864
199,149,3864
56,151,3864
306,157,3865
85,157,3865
16,157,3865
103,158,3865
152,160,3865
157,161,3865
259,162,3865
64,163,3865
58,164,3865
56,165,3865
58,168,3865
248,168,3865
228,168,3865
319,172,3865
103,172,3865
184,173,3865
249,173,3865
182,174,3865
61,174,3865
43,115,3865
93,175,3865
102,175,3865
24,177,3865
28,178,3865
82,143,3865
187,182,3865
301,182,3866
110,183,3866
155,184,3866
286,186,3866
116,189,3866
263,190,3866
143,191,3866
142,191,3866
85,192,3866
153,192,3866
282,192,3866
257,196,3866
104,198,3866
150,199,3866
111,200,3866
285,200,3866
47,203,3866
50,204,3866
213,205,3866
186,213,3867
307,214,3867
20,216,3867
229,220,3867
302,221,3867
76,224,3867
283,224,3867
227,224,3867
307,231,3867
84,144,3867
247,237,3867
254,245,3868
9,254,3868
88,254,3868
79,144,3870
80,143,3870
84,143,3872
82,143,3873
82,145,3875
81,143,3875
79,143,3876
80,143,3879
83,142,3879
81,144,3880
82,144,3883
81,143,3884
81,144,3887
176,2,3890
102,3,3890
15,6,3890
147,7,3890
242,14,3890
328,23,3891
220,35,3891
248,43,3891
259,46,3891
227,55,3892
185,56,3892
276,63,3892
122,71,3892
200,71,3892
281,78,3893
231,82,3893
236,84,3893
149,87,3893
168,90,3893
83,144,3893
326,91,3893
289,92,3893
323,93,3893
88,94,3893
80,95,3893
337,96,3893
18,97,3893
64,100,3893
104,100,3893
323,105,3893
327,105,3893
322,107,3894
98,109,3894
218,110,3894
278,114,3894
299,117,3894
302,135,3895
144,135,3895
103,143,3895
227,144,3895
101,144,3895
157,151,3895
134,151,3895
128,155,3895
80,156,3895
273,159,3895
143,166,3896
106,168,3896
104,170,3896
298,178,3896
272,186,3896
40,188,3896
176,195,3897
293,198,3897
46,202,3897
241,214,3897
71,215,3897
195,222,3898
233,223,3898
183,224,3898
219,229,3898
262,230,3898
166,232,3898
104,237,3898
137,238,3898
285,238,3898
139,239,3898
249,240,3898
254,241,3898
102,242,3898
167,246,3898
98,247,3898
188,248,3899
53,255,3899
72,4,3899
257,5,3899
288,5,3899
67,6,3899
234,7,3899
152,8,3899
149,8,3899
146,9,3899
84,144,3899
186,10,3899
216,11,3899
295,12,3899
329,13,3900
187,14,3900
1,15,3900
89,16,3900
287,16,3900
257,16,3900
69,18,3900
95,18,3900
151,20,3900
279,20,3900
31,21,3900
178,22,3900
92,22,3900
208,22,3900
15,23,3900
114,24,3900
279,24,3900
118,24,3900
203,27,3900
157,27,3900
151,28,3900
111,29,3900
23,29,3900
118,30,3900
106,30,3900
339,31,3900
109,31,3900
145,32,3900
175,32,3900
143,34,3900
219,34,3900
136,35,3900
61,38,3900
303,39,3900
301,40,3900
247,48,3901
166,50,3901
325,51,3901
187,54,3901
75,55,3901
247,56,3901
95,58,3901
146,64,3901
275,64,3901
272,66,3901
102,71,3902
180,76,3902
215,82,3902
208,84,3902
184,87,3902
192,88,3902
156,89,3902
259,90,3902
198,91,3902
336,91,3902
331,92,3902
120,93,3902
68,94,3902
334,94,3902
37,95,3902
113,95,3902
44,96,3902
39,96,3902
88,100,3903
66,100,3903
260,101,3903
117,104,3903
306,104,3903
306,108,3903
215,109,3903
258,110,3903
87,110,3903
212,111,3903
253,112,3903
112,112,3903
87,114,3903
129,116,3903
248,117,3903
81,118,3903
245,66,3903
129,119,3903
94,120,3903
177,121,3903
178,122,3903
179,122,3903
256,125,3903
128,126,3903
133,126,3904
108,127,3904
285,128,3904
80,128,3904
336,128,3904
338,130,3904
335,130,3904
82,131,3904
313,133,3904
144,133,3904
307,134,3904
114,134,3904
175,135,3904
53,135,3904
88,136,3904
316,136,3904
318,138,3904
88,139,3904
341,140,3904
247,141,3904
66,141,3904
65,141,3904
323,142,3904
80,143,3904
95,143,3904
96,143,3904
82,144,3904
79,144,3904
84,145,3904
71,145,3904
122,145,3904
83,145,3904
135,146,3904
259,146,3904
191,147,3904
127,147,3904
179,148,3904
331,148,3904
78,149,3904
257,150,3904
180,150,3904
277,152,3904
301,154,3904
180,157,3905
62,157,3905
5,158,3905
248,159,3905
289,159,3905
153,159,3905
1,163,3905
202,163,3905
335,164,3905
333,164,3905
26,166,3905
336,167,3905
344,168,3905
116,168,3905
197,169,3905
340,171,3905
86,174,3905
337,175,3905
46,175,3905
66,180,3905
83,143,3906
79,143,3906
140,188,3906
248,189,3906
308,189,3906
93,190,3906
242,191,3906
280,199,3906
279,199,3906
39,204,3906
195,223,3907
223,224,3907
81,142,3907
79,142,3907
50,249,3908
82,142,3908
200,224,3909
80,142,3910
220,37,3910
32,48,3911
82,142,3914
81,144,3916
82,143,3916
81,143,3917
80,142,3918
80,141,3919
81,142,3919
82,142,3921
82,143,3923
83,144,3925
64,8,3930
64,9,3930
55,12,3930
304,13,3930
319,17,3930
282,45,3931
256,54,3932
82,143,3932
295,60,3932
189,62,3932
80,143,3932
70,64,3932
68,66,3932
70,66,3932
103,69,3932
267,71,3932
104,71,3932
240,72,3932
168,73,3932
230,80,3933
7,81,3933
164,82,3933
301,82,3933
295,86,3933
5,86,3933
208,87,3933
144,87,3933
175,87,3933
119,88,3933
123,98,3933
275,104,3933
104,108,3934
318,110,3934
329,111,3934
254,112,3934
247,112,3934
199,126,3934
17,132,3934
177,133,3934
229,135,3935
324,142,3935
117,148,3935
117,150,3935
228,154,3935
104,172,3936
295,175,3936
168,180,3936
53,182,3936
127,183,3936
163,184,3936
311,184,3936
71,190,3936
147,190,3936
290,198,3937
206,200,3937
126,200,3937
287,204,3937
295,204,3937
68,205,3937
294,207,3937
239,208,3937
313,209,3937
113,211,3937
214,215,3937
299,216,3937
80,222,3938
250,228,3938
81,141,3938
311,247,3938
138,248,3939
83,142,3939
57,258,3939
63,13,3940
311,24,3940
82,142,3940
96,28,3940
340,30,3940
209,36,3940
120,37,3940
64,40,3940
159,45,3941
155,46,3941
189,48,3941
151,50,3941
42,50,3941
27,52,3941
260,53,3941
149,53,3941
143,54,3941
339,55,3941
19,56,3941
151,58,3941
294,58,3941
120,62,3941
43,63,3941
249,63,3941
75,64,3941
132,64,3941
249,68,3941
136,69,3942
217,72,3942
12,75,3942
112,76,3942
218,78,3942
186,79,3942
64,80,3942
182,80,3942
271,83,3942
57,84,3942
147,85,3942
68,85,3942
52,87,3942
197,90,3942
84,142,3943
33,101,3943
320,101,3943
298,103,3943
332,104,3943
100,104,3943
336,107,3943
137,111,3943
259,117,3943
325,118,3943
51,121,3943
186,125,3943
131,125,3943
136,126,3944
98,126,3944
51,127,3944
101,128,3944
67,128,3944
67,131,3944
335,132,3944
255,133,3944
332,133,3944
66,134,3944
329,134,3944
194,136,3944
199,140,3944
80,142,3944
247,142,3944
222,144,3944
253,144,3944
198,147,3944
72,149,3944
83,141,3944
197,154,3944
81,159,3945
104,160,3945
72,163,3945
136,164,3945
263,165,3945
205,172,3945
40,175,3945
37,175,3945
48,176,3945
148,181,3945
316,184,3946
315,187,3946
247,192,3946
253,200,3946
239,215,3947
175,223,3947
175,224,3947
195,232,3947
140,243,3948
136,244,3948
147,248,3948
250,252,3948
79,142,3948
264,254,3948
80,141,3948
82,141,3949
81,141,3954
84,142,3955
82,141,3956
82,140,3956
81,143,3957
80,141,3958
82,142,3959
80,140,3960
83,142,3965
81,142,3966
84,140,3968
80,142,3970
151,2,3970
84,142,3970
168,15,3970
170,16,3970
248,36,3971
82,141,3971
243,40,3971
344,59,3972
335,60,3972
313,64,3972
314,70,3972
155,71,3972
82,142,3973
104,79,3973
220,84,3973
17,94,3973
207,111,3974
64,116,3974
79,124,3974
168,128,3974
167,130,3974
267,133,3974
258,134,3974
320,135,3975
80,135,3975
258,142,3975
84,143,3975
233,144,3975
150,149,3975
109,152,3975
208,154,3975
204,174,3976
36,171,3976
59,173,3976
37,176,3976
60,182,3976
284,183,3976
248,184,3976
124,187,3976
234,190,3976
107,191,3976
239,191,3977
109,192,3977
29,192,3977
26,194,3977
38,194,3977
86,198,3977
24,200,3977
80,141,3977
218,207,3977
26,208,3977
23,212,3977
52,213,3977
200,224,3978
238,225,3978
269,6,3979
264,8,3979
269,12,3979
313,14,3980
305,14,3980
80,15,3980
206,18,3980
148,19,3980
31,20,3980
208,20,3980
152,21,3980
29,23,3980
46,23,3980
142,24,3980
197,30,3980
250,30,3980
280,31,3980
186,31,3980
267,32,3980
197,35,3980
202,35,3980
225,36,3980
340,36,3980
26,36,3980
305,38,3980
268,38,3980
189,40,3980
158,40,3980
165,41,3981
279,42,3981
272,43,3981
83,140,3981
262,45,3981
162,46,3981
309,48,3981
63,49,3981
60,49,3981
310,52,3981
110,53,3981
78,54,3981
221,56,3981
176,60,3981
137,62,3981
185,62,3981
242,64,3981
239,64,3981
234,65,3981
236,70,3982
56,71,3982
288,72,3982
311,75,3982
192,76,3982
180,78,3982
248,79,3982
139,80,3982
343,83,3982
152,92,3982
56,100,3983
167,104,3983
144,111,3983
303,119,3983
64,128,3984
225,130,3984
63,136,3984
219,137,3984
81,142,3984
84,142,3984
216,149,3984
81,140,3984
130,159,3985
173,164,3985
84,141,3985
45,166,3985
282,168,3985
128,172,3985
230,178,3985
46,186,3986
183,188,3986
82,140,3986
248,198,3986
197,208,3986
288,216,3987
69,232,3987
154,238,3987
168,239,3987
80,140,3988
81,140,3992
82,140,3992
80,141,3996
82,141,3997
81,140,4002
82,141,4004
83,141,4006
77,14,4010
74,16,4010
241,22,4011
232,24,4011
166,31,4011
176,32,4011
105,33,4011
180,34,4011
108,36,4011
104,38,4011
215,43,4011
210,46,4011
157,70,4012
103,71,4012
156,72,4012
82,139,4012
157,77,4012
156,78,4013
130,80,4013
135,83,4013
171,85,4013
84,141,4013
133,104,4013
81,142,4014
136,118,4014
81,123,4014
83,140,4014
105,126,4014
141,139,4015
80,141,4015
138,141,4015
82,143,4015
166,144,4015
173,152,4015
304,152,4015
164,152,4015
136,154,4015
259,158,4015
119,166,4016
186,168,4016
34,175,4016
142,189,4016
167,190,4016
81,139,4017
320,214,4017
82,141,4017
24,224,4018
235,236,4018
80,139,4018
251,240,4018
250,246,4018
264,253,4019
49,2,4019
274,2,4019
253,6,4019
81,141,4019
222,13,4020
220,16,4020
239,16,4020
80,140,4020
241,18,4020
186,20,4020
234,22,4020
48,23,4020
92,24,4020
104,24,4020
278,25,4020
290,28,4020
199,35,4020
255,36,4020
223,36,4020
222,37,4020
159,46,4021
153,47,4021
80,48,4021
119,53,4021
54,62,4021
129,64,4021
83,139,4022
232,72,4022
104,72,4022
225,81,4022
182,85,4022
262,88,4022
263,89,4022
247,92,4022
151,50,4023
256,100,4023
32,48,4023
72,103,4023
74,105,4023
82,139,4023
247,114,4023
273,119,4023
130,124,4023
276,127,4024
331,131,4024
215,132,4024
212,135,4024
70,136,4024
241,136,4024
264,138,4024
241,138,4024
127,142,4024
108,145,4024
48,149,4024
189,152,4024
84,140,4025
268,166,4025
135,170,4025
87,172,4025
95,175,4025
277,186,4026
326,186,4026
157,190,4026
48,192,4026
27,199,4026
100,202,4026
233,204,4026
97,208,4026
250,210,4026
252,213,4027
53,213,4027
255,214,4027
56,216,4027
81,139,4027
240,223,4027
60,223,4027
164,228,4027
279,230,4027
206,235,4027
192,236,4027
287,240,4028
285,246,4028
60,246,4028
215,247,4028
160,247,4028
314,248,4028
80,139,4030
81,139,4035
83,138,4035
81,141,4035
83,140,4035
80,140,4037
82,140,4039
84,138,4044
82,140,4044
83,140,4046
81,140,4047
215,1,4050
88,8,4050
224,13,4050
168,23,4051
183,26,4051
287,50,4052
336,55,4052
162,56,4052
162,59,4052
162,64,4052
290,69,4052
78,74,4052
261,74,4052
160,87,4053
216,88,4053
217,89,4053
172,99,4053
95,102,4053
146,108,4054
289,109,4054
123,111,4054
143,111,4054
184,112,4054
149,117,4054
180,118,4054
158,120,4054
220,122,4054
217,125,4054
174,126,4054
154,127,4054
173,128,4054
172,130,4054
334,131,4054
60,131,4054
71,134,4054
99,136,4055
84,139,4055
81,140,4055
247,142,4055
255,142,4055
131,143,4055
80,143,4055
160,144,4055
159,145,4055
144,148,4055
137,148,4055
150,151,4055
166,156,4055
314,157,4055
201,158,4055
32,166,4056
46,166,4056
319,167,4056
142,168,4056
48,168,4056
23,173,4056
28,175,4056
31,175,4056
206,183,4056
327,184,4056
180,189,4056
40,199,4057
81,138,4058
80,140,4058
325,4,4059
323,7,4059
53,13,4060
269,20,4060
272,24,4060
152,24,4060
234,26,4060
200,26,4060
274,27,4060
72,28,4060
135,28,4060
290,29,4060
240,30,4060
76,30,4060
104,34,4060
303,34,4060
127,37,4060
80,40,4060
149,40,4060
81,42,4061
210,44,4061
195,48,4061
175,51,4061
181,52,4061
320,54,4061
326,56,4061
96,58,4061
216,59,4061
324,60,4061
237,63,4061
163,67,4061
267,68,4061
78,72,4062
186,72,4062
276,72,4062
307,74,4062
175,76,4062
174,77,4062
200,78,4062
232,83,4062
170,85,4062
128,86,4062
107,88,4062
39,92,4062
80,138,4062
83,138,4063
37,103,4063
145,104,4063
302,112,4063
116,118,4063
271,125,4063
224,127,4064
212,131,4064
82,138,4064
198,134,4064
81,140,4064
276,143,4064
198,144,4064
188,147,4064
30,161,4065
32,167,4065
127,172,4065
83,137,4065
276,176,4065
277,178,4065
259,197,4066
51,198,4066
141,222,4067
136,224,4067
37,230,4067
176,239,4067
81,138,4068
82,139,4069
82,138,4069
84,140,4070
82,139,4075
82,138,4076
80,139,4078
85,138,4078
84,137,4079
81,138,4079
83,139,4080
84,139,4085
257,14,4090
252,20,4090
334,38,4091
106,40,4091
83,138,4091
203,45,4091
262,47,4091
39,51,4092
197,54,4092
281,59,4092
50,60,4092
95,64,4092
91,69,4092
59,70,4092
143,72,4092
96,73,4092
140,76,4092
32,48,4092
269,78,4093
115,86,4093
182,88,4093
138,91,4093
82,137,4093
142,94,4093
185,102,4093
312,104,4093
103,110,4094
104,112,4094
265,117,4094
259,118,4094
243,119,4094
166,127,4094
168,127,4094
171,128,4094
239,133,4094
81,134,4094
111,136,4095
179,136,4095
82,139,4095
84,139,4095
337,140,4095
84,141,4095
152,144,4095
128,146,4095
157,146,4095
38,148,4095
155,150,4095
60,151,4095
133,152,4095
34,152,4095
32,153,4095
37,154,4095
314,159,4095
320,160,4095
326,161,4095
343,162,4096
83,137,4096
120,165,4096
166,167,4096
300,167,4096
299,167,4096
163,168,4096
43,172,4096
80,173,4096
289,174,4096
78,175,4096
53,176,4096
168,183,4096
104,186,4096
164,187,4096
166,187,4096
112,188,4096
318,189,4096
306,192,4097
80,192,4097
112,195,4097
113,195,4097
45,200,4097
81,139,4097
31,204,4097
184,207,4097
171,208,4097
143,215,4097
80,138,4098
80,137,4098
84,138,4098
143,237,4098
263,248,4099
81,137,4099
136,1,4099
141,2,4099
167,8,4099
239,14,4100
240,15,4100
198,15,4100
72,18,4100
79,19,4100
37,19,4100
37,20,4100
170,21,4100
81,138,4100
283,23,4100
158,24,4100
282,24,4100
205,26,4100
162,29,4100
269,29,4100
152,30,4100
298,31,4100
163,31,4100
104,31,4100
279,32,4100
37,35,4100
21,37,4100
312,38,4100
136,40,4100
335,40,4100
136,42,4101
288,48,4101
136,52,4101
179,52,4101
82,137,4101
96,55,4101
82,55,4101
108,56,4101
298,58,4101
248,59,4101
160,59,4101
105,60,4101
112,60,4101
266,61,4101
118,64,4101
27,64,4101
263,68,4101
312,72,4102
112,77,4102
112,80,4102
222,80,4102
316,80,4102
288,87,4102
312,88,4102
179,99,4103
168,104,4103
342,115,4103
160,116,4103
87,120,4103
95,142,4104
193,144,4104
72,144,4104
64,154,4105
66,155,4105
67,158,4105
277,167,4105
229,174,4105
256,177,4105
300,179,4105
300,181,4105
170,187,4106
316,189,4106
90,192,4106
287,196,4106
140,199,4106
109,200,4106
84,206,4106
107,208,4106
211,213,4107
296,223,4107
181,231,4107
250,238,4107
82,137,4108
81,137,4109
